[-0.00022051, -0.00174682, 0.00328464, -0.00207087, -0.000966408, 0.00555493, -0.00597677, 0.00532483, 0.00659036, -0.00268255, 0.00179284, 0.0057275, 0.00480903, 0.00573325, -0.00155891, 0.0200261, 0]
[-0.000243112, -0.00192587, 0.00362131, -0.00228314, -0.00106546, 0.00612431, -0.00658939, 0.00587063, 0.00726588, -0.00295751, 0.00197661, 0.00631457, 0.00530196, 0.00632091, -0.0017187, 0.0200158, 0]
[-0.000266817, -0.00211365, 0.00397441, -0.00250576, -0.00116935, 0.00672146, -0.00723189, 0.00644305, 0.00797434, -0.00324588, 0.00216934, 0.00693028, 0.00581893, 0.00693724, -0.00188628, 0.020005, 0]
[-0.000291624, -0.00231017, 0.00434393, -0.00273873, -0.00127807, 0.00734639, -0.00790428, 0.00704209, 0.00871576, -0.00354767, 0.00237103, 0.00757462, 0.00635994, 0.00758223, -0.00206166, 0.0199936, 0]
[-0.000317534, -0.00251542, 0.00472988, -0.00298206, -0.00139163, 0.0079991, -0.00860655, 0.00766776, 0.00949013, -0.00386287, 0.00258169, 0.0082476, 0.006925, 0.00825588, -0.00224483, 0.0199818, 0]
[-0.000344546, -0.00272941, 0.00513224, -0.00323574, -0.00151001, 0.00867957, -0.00933871, 0.00832005, 0.0102974, -0.00419148, 0.00280131, 0.00894922, 0.00751411, 0.00895821, -0.00243579, 0.0199695, 0]
[-0.000372661, -0.00295213, 0.00555104, -0.00349978, -0.00163323, 0.00938783, -0.0101007, 0.00899896, 0.0111377, -0.00453351, 0.0030299, 0.00967948, 0.00812726, 0.0096892, -0.00263455, 0.0199567, 0]
[-0.000401879, -0.00318358, 0.00598625, -0.00377417, -0.00176128, 0.0101239, -0.0108927, 0.0097045, 0.0120109, -0.00488895, 0.00326745, 0.0104384, 0.00876446, 0.0104489, -0.00284111, 0.0199433, 0]
[-0.000432199, -0.00342377, 0.00643789, -0.00405891, -0.00189416, 0.0108877, -0.0117145, 0.0104367, 0.0129171, -0.0052578, 0.00351397, 0.0112259, 0.0094257, 0.0112372, -0.00305546, 0.0199295, 0]
[-0.000463622, -0.00367269, 0.00690595, -0.00435401, -0.00203187, 0.0116792, -0.0125662, 0.0111955, 0.0138562, -0.00564006, 0.00376945, 0.0120421, 0.010111, 0.0120542, -0.0032776, 0.0199152, 0]
[-0.000496147, -0.00393035, 0.00739043, -0.00465947, -0.00217442, 0.0124986, -0.0134477, 0.0119809, 0.0148283, -0.00603574, 0.00403389, 0.0128869, 0.0108203, 0.0128998, -0.00350754, 0.0199003, 0]
[-0.000529775, -0.00419674, 0.00789134, -0.00497527, -0.00232179, 0.0133457, -0.0143592, 0.0127929, 0.0158334, -0.00644482, 0.0043073, 0.0137603, 0.0115537, 0.0137741, -0.00374528, 0.019885, 0]
[-0.000564505, -0.00447186, 0.00840867, -0.00530144, -0.002474, 0.0142206, -0.0153005, 0.0136316, 0.0168713, -0.00686733, 0.00458967, 0.0146624, 0.0123111, 0.0146771, -0.0039908, 0.0198691, 0]
[-0.000600338, -0.00475572, 0.00894242, -0.00563795, -0.00263105, 0.0151233, -0.0162718, 0.0144969, 0.0179423, -0.00730324, 0.00488101, 0.0155931, 0.0130926, 0.0156088, -0.00424413, 0.0198528, 0]
[-0.000637273, -0.00504831, 0.0094926, -0.00598483, -0.00279292, 0.0160537, -0.0172729, 0.0153888, 0.0190462, -0.00775257, 0.00518131, 0.0165525, 0.0138981, 0.0165691, -0.00450524, 0.0198359, 0]
[-0.000675311, -0.00534964, 0.0100592, -0.00634205, -0.00295962, 0.017012, -0.0183039, 0.0163073, 0.020183, -0.00821531, 0.00549057, 0.0175405, 0.0147277, 0.0175581, -0.00477416, 0.0198185, 0]
[-0.000714452, -0.0056597, 0.0106422, -0.00670963, -0.00313116, 0.017998, -0.0193647, 0.0172525, 0.0213528, -0.00869146, 0.0058088, 0.0185571, 0.0155813, 0.0185757, -0.00505086, 0.0198007, 0]
[-0.000754695, -0.00597849, 0.0112417, -0.00708757, -0.00330753, 0.0190117, -0.0204555, 0.0182242, 0.0225555, -0.00918102, 0.006136, 0.0196024, 0.0164589, 0.0196221, -0.00533536, 0.0197823, 0]
[-0.00079604, -0.00630602, 0.0118575, -0.00747586, -0.00348873, 0.0200533, -0.0215761, 0.0192226, 0.0237912, -0.009684, 0.00647215, 0.0206763, 0.0173606, 0.020697, -0.00562766, 0.0197634, 0]
[-0.000838488, -0.00664229, 0.0124898, -0.0078745, -0.00367477, 0.0211226, -0.0227267, 0.0202477, 0.0250599, -0.0102004, 0.00681727, 0.0217788, 0.0182863, 0.0218007, -0.00592775, 0.0197441, 0]
[-0.000882039, -0.00698728, 0.0131385, -0.0082835, -0.00386563, 0.0222197, -0.0239071, 0.0212993, 0.0263615, -0.0107302, 0.00717136, 0.02291, 0.0192361, 0.022933, -0.00623563, 0.0197242, 0]
[-0.000926692, -0.00734101, 0.0138037, -0.00870285, -0.00406133, 0.0233446, -0.0251174, 0.0223776, 0.027696, -0.0112734, 0.00753441, 0.0240698, 0.0202099, 0.024094, -0.00655131, 0.0197038, 0]
[-0.000972448, -0.00770348, 0.0144852, -0.00913255, -0.00426186, 0.0244972, -0.0263576, 0.0234825, 0.0290635, -0.01183, 0.00790642, 0.0252583, 0.0212078, 0.0252836, -0.00687478, 0.0196829, 0]
[-0.00101931, -0.00807468, 0.0151832, -0.00957262, -0.00446722, 0.0256777, -0.0276276, 0.024614, 0.030464, -0.0124001, 0.0082874, 0.0264754, 0.0222297, 0.026502, -0.00720605, 0.0196616, 0]
[-0.00106727, -0.00845461, 0.0158976, -0.010023, -0.00467741, 0.0268859, -0.0289276, 0.0257722, 0.0318974, -0.0129835, 0.00867735, 0.0277211, 0.0232757, 0.0277489, -0.00754511, 0.0196397, 0]
[-0.00111633, -0.00884328, 0.0166285, -0.0104838, -0.00489244, 0.0281218, -0.0302574, 0.026957, 0.0333637, -0.0135804, 0.00907625, 0.0289955, 0.0243457, 0.0290246, -0.00789197, 0.0196173, 0]
[-0.0011665, -0.00924068, 0.0173757, -0.0109549, -0.0051123, 0.0293856, -0.0316171, 0.0281684, 0.034863, -0.0141907, 0.00948412, 0.0302985, 0.0254398, 0.0303289, -0.00824662, 0.0195944, 0]
[-0.00121777, -0.00964682, 0.0181394, -0.0114364, -0.00533699, 0.0306771, -0.0330067, 0.0294064, 0.0363953, -0.0148144, 0.00990096, 0.0316301, 0.0265579, 0.0316619, -0.00860907, 0.019571, 0]
[-0.00127014, -0.0100617, 0.0189195, -0.0119282, -0.00556651, 0.0319964, -0.0344262, 0.030671, 0.0379605, -0.0154515, 0.0103268, 0.0329904, 0.0277, 0.0330235, -0.00897931, 0.0195471, 0]
[-0.00132361, -0.0104853, 0.019716, -0.0124304, -0.00580086, 0.0333435, -0.0358756, 0.0319623, 0.0395587, -0.016102, 0.0107615, 0.0343793, 0.0288662, 0.0344139, -0.00935735, 0.0195227, 0]
[-0.00137819, -0.0109176, 0.020529, -0.012943, -0.00604005, 0.0347183, -0.0373548, 0.0332802, 0.0411898, -0.0167659, 0.0112053, 0.0357969, 0.0300564, 0.0358328, -0.00974318, 0.0194978, 0]
[-0.00143386, -0.0113587, 0.0213583, -0.0134659, -0.00628407, 0.0361209, -0.038864, 0.0346247, 0.0428538, -0.0174433, 0.0116579, 0.0372431, 0.0312707, 0.0372805, -0.0101368, 0.0194724, 0]
[-0.00149065, -0.0118085, 0.0222041, -0.0139991, -0.00653292, 0.0375513, -0.040403, 0.0359959, 0.0445509, -0.018134, 0.0121196, 0.0387179, 0.032509, 0.0387568, -0.0105382, 0.0194465, 0]
[-0.00154853, -0.012267, 0.0230664, -0.0145427, -0.0067866, 0.0390095, -0.0419719, 0.0373936, 0.0462808, -0.0188382, 0.0125902, 0.0402214, 0.0337714, 0.0402618, -0.0109474, 0.01942, 0]
[-0.00160752, -0.0127343, 0.023945, -0.0150967, -0.00704511, 0.0404954, -0.0435707, 0.038818, 0.0480438, -0.0195558, 0.0130698, 0.0417535, 0.0350578, 0.0417954, -0.0113644, 0.0193931, 0]
[-0.0016676, -0.0132103, 0.0248401, -0.015661, -0.00730846, 0.0420091, -0.0451993, 0.040269, 0.0498396, -0.0202868, 0.0135584, 0.0433142, 0.0363683, 0.0433577, -0.0117892, 0.0193657, 0]
[-0.0017288, -0.0136951, 0.0257515, -0.0162357, -0.00757664, 0.0435506, -0.0468579, 0.0417467, 0.0516685, -0.0210312, 0.0140559, 0.0449036, 0.0377028, 0.0449487, -0.0122218, 0.0193378, 0]
[-0.00179109, -0.0141886, 0.0266795, -0.0168207, -0.00784965, 0.0451199, -0.0485463, 0.0432509, 0.0535302, -0.021789, 0.0145623, 0.0465216, 0.0390613, 0.0465683, -0.0126622, 0.0193093, 0]
[-0.00185449, -0.0146908, 0.0276238, -0.0174161, -0.00812749, 0.0467169, -0.0502647, 0.0447818, 0.055425, -0.0225602, 0.0150778, 0.0481683, 0.0404439, 0.0482167, -0.0131104, 0.0192804, 0]
[-0.00191899, -0.0152017, 0.0285845, -0.0180218, -0.00841016, 0.0483418, -0.0520129, 0.0463393, 0.0573527, -0.0233449, 0.0156022, 0.0498436, 0.0418506, 0.0498936, -0.0135664, 0.019251, 0]
[-0.00198459, -0.0157214, 0.0295617, -0.0186379, -0.00869767, 0.0499944, -0.053791, 0.0479235, 0.0593133, -0.0241429, 0.0161356, 0.0515475, 0.0432813, 0.0515993, -0.0140302, 0.019221, 0]
[-0.00205129, -0.0162498, 0.0305553, -0.0192643, -0.00899001, 0.0516747, -0.0555989, 0.0495342, 0.0613069, -0.0249544, 0.0166779, 0.0532801, 0.044736, 0.0533336, -0.0145017, 0.0191906, 0]
[-0.0021191, -0.0167869, 0.0315654, -0.0199011, -0.00928718, 0.0533829, -0.0574368, 0.0511716, 0.0633334, -0.0257793, 0.0172292, 0.0550413, 0.0462148, 0.0550966, -0.0149811, 0.0191596, 0]
[-0.00218801, -0.0173328, 0.0325918, -0.0205482, -0.00958918, 0.0551188, -0.0593045, 0.0528356, 0.0653929, -0.0266176, 0.0177895, 0.0568311, 0.0477176, 0.0568882, -0.0154683, 0.0191282, 0]
[-0.00225802, -0.0178874, 0.0336347, -0.0212058, -0.00989602, 0.0568825, -0.0612022, 0.0545263, 0.0674853, -0.0274693, 0.0183587, 0.0586496, 0.0492445, 0.0587085, -0.0159632, 0.0190962, 0]
[-0.00232913, -0.0184508, 0.034694, -0.0218736, -0.0102077, 0.0586739, -0.0631297, 0.0562435, 0.0696107, -0.0283344, 0.0189369, 0.0604967, 0.0507954, 0.0605575, -0.016466, 0.0190638, 0]
[-0.00240135, -0.0190229, 0.0357697, -0.0225518, -0.0105242, 0.0604932, -0.0650871, 0.0579874, 0.0717691, -0.029213, 0.019524, 0.0623725, 0.0523703, 0.0624351, -0.0169765, 0.0190308, 0]
[-0.00247467, -0.0196037, 0.0368618, -0.0232404, -0.0108455, 0.0623402, -0.0670743, 0.0597579, 0.0739604, -0.0301049, 0.0201201, 0.0642769, 0.0539693, 0.0643414, -0.0174948, 0.0189974, 0]
[-0.00254909, -0.0201932, 0.0379704, -0.0239393, -0.0111717, 0.064215, -0.0690915, 0.061555, 0.0761846, -0.0310103, 0.0207252, 0.0662099, 0.0555924, 0.0662764, -0.018021, 0.0189634, 0]
[-0.00262462, -0.0207915, 0.0390954, -0.0246486, -0.0115027, 0.0661175, -0.0711385, 0.0633788, 0.0784418, -0.031929, 0.0213393, 0.0681716, 0.0572395, 0.06824, -0.0185549, 0.0189289, 0]
[-0.00270124, -0.0213986, 0.0402368, -0.0253682, -0.0118385, 0.0680479, -0.0732155, 0.0652292, 0.080732, -0.0328612, 0.0219623, 0.0701619, 0.0589106, 0.0702324, -0.0190966, 0.018894, 0]
[-0.00277897, -0.0220143, 0.0413946, -0.0260982, -0.0121792, 0.070006, -0.0753223, 0.0671062, 0.0830551, -0.0338068, 0.0225943, 0.0721808, 0.0606058, 0.0722533, -0.0196461, 0.0188585, 0]
[-0.00285781, -0.0226388, 0.0425689, -0.0268385, -0.0125246, 0.0719919, -0.077459, 0.0690098, 0.0854111, -0.0347658, 0.0232352, 0.0742284, 0.062325, 0.074303, -0.0202034, 0.0188225, 0]
[-0.00293774, -0.023272, 0.0437596, -0.0275892, -0.012875, 0.0740055, -0.0796256, 0.0709401, 0.0878001, -0.0357383, 0.0238851, 0.0763046, 0.0640683, 0.0763813, -0.0207686, 0.018786, 0]
[-0.00301878, -0.023914, 0.0449667, -0.0283503, -0.0132301, 0.076047, -0.081822, 0.0728969, 0.0902221, -0.0367241, 0.024544, 0.0784095, 0.0658356, 0.0784882, -0.0213415, 0.0187491, 0]
[-0.00310092, -0.0245647, 0.0461902, -0.0291217, -0.0135901, 0.0781162, -0.0840484, 0.0748804, 0.092677, -0.0377233, 0.0252118, 0.080543, 0.067627, 0.0806239, -0.0219221, 0.0187116, 0]
[-0.00318416, -0.0252241, 0.0474301, -0.0299034, -0.0139549, 0.0802132, -0.0863046, 0.0768906, 0.0951649, -0.038736, 0.0258886, 0.0827051, 0.0694424, 0.0827882, -0.0225106, 0.0186736, 0]
[-0.00326851, -0.0258922, 0.0486865, -0.0306955, -0.0143246, 0.0823379, -0.0885907, 0.0789273, 0.0976857, -0.0397621, 0.0265744, 0.0848959, 0.0712818, 0.0849811, -0.0231069, 0.0186351, 0]
[-0.00335395, -0.0265691, 0.0499593, -0.031498, -0.0146991, 0.0844905, -0.0909067, 0.0809907, 0.100239, -0.0408016, 0.0272691, 0.0871153, 0.0731453, 0.0872028, -0.023711, 0.0185961, 0]
[-0.0034405, -0.0272548, 0.0512485, -0.0323108, -0.0150784, 0.0866708, -0.0932526, 0.0830807, 0.102826, -0.0418545, 0.0279728, 0.0893633, 0.0750329, 0.0894531, -0.0243229, 0.0185566, 0]
[-0.00352816, -0.0279491, 0.0525542, -0.033134, -0.0154625, 0.0888788, -0.0956284, 0.0851973, 0.105446, -0.0429208, 0.0286854, 0.09164, 0.0769445, 0.0917321, -0.0249425, 0.0185166, 0]
[-0.00361691, -0.0286522, 0.0538762, -0.0339675, -0.0158515, 0.0911147, -0.098034, 0.0873405, 0.108098, -0.0440005, 0.0294071, 0.0939453, 0.0788801, 0.0940397, -0.02557, 0.0184761, 0]
[-0.00370677, -0.0293641, 0.0552147, -0.0348114, -0.0162453, 0.0933783, -0.10047, 0.0895104, 0.110784, -0.0450936, 0.0301376, 0.0962793, 0.0808398, 0.096376, -0.0262052, 0.0184351, 0]
[-0.00379773, -0.0300846, 0.0565696, -0.0356656, -0.016644, 0.0956697, -0.102935, 0.0917069, 0.113503, -0.0462002, 0.0308772, 0.0986419, 0.0828235, 0.098741, -0.0268483, 0.0183936, 0]
[-0.00388979, -0.0308139, 0.057941, -0.0365302, -0.0170474, 0.0979889, -0.10543, 0.09393, 0.116254, -0.0473202, 0.0316257, 0.101033, 0.0848313, 0.101135, -0.0274991, 0.0183516, 0]
[-0.00398296, -0.0315519, 0.0593287, -0.0374052, -0.0174557, 0.100336, -0.107955, 0.0961798, 0.119038, -0.0484535, 0.0323832, 0.103453, 0.0868631, 0.103557, -0.0281578, 0.018309, 0]
[-0.00407723, -0.0322987, 0.0607329, -0.0382905, -0.0178689, 0.102711, -0.110511, 0.0984561, 0.121856, -0.0496003, 0.0331496, 0.105901, 0.088919, 0.106008, -0.0288242, 0.018266, 0]
[-0.0041726, -0.0330542, 0.0621535, -0.0391861, -0.0182869, 0.105113, -0.113095, 0.100759, 0.124706, -0.0507605, 0.033925, 0.108379, 0.0909989, 0.108487, -0.0294984, 0.0182225, 0]
[-0.00426907, -0.0338184, 0.0635906, -0.0400921, -0.0187097, 0.107543, -0.11571, 0.103089, 0.127589, -0.0519341, 0.0347094, 0.110884, 0.0931028, 0.110996, -0.0301805, 0.0181785, 0]
[-0.00436664, -0.0345914, 0.065044, -0.0410085, -0.0191373, 0.110001, -0.118355, 0.105445, 0.130506, -0.0531212, 0.0355027, 0.113419, 0.0952308, 0.113533, -0.0308703, 0.0181339, 0]
[-0.00446532, -0.0353731, 0.0665139, -0.0419352, -0.0195698, 0.112487, -0.12103, 0.107828, 0.133455, -0.0543216, 0.036305, 0.115982, 0.0973829, 0.116098, -0.0315679, 0.0180889, 0]
[-0.0045651, -0.0361636, 0.0680002, -0.0428723, -0.0200071, 0.115001, -0.123734, 0.110237, 0.136437, -0.0555355, 0.0371163, 0.118574, 0.0995589, 0.118693, -0.0322733, 0.0180434, 0]
[-0.00466599, -0.0369627, 0.0695029, -0.0438197, -0.0204492, 0.117542, -0.126469, 0.112673, 0.139452, -0.0567627, 0.0379365, 0.121194, 0.101759, 0.121316, -0.0329865, 0.0179973, 0]
[-0.00476797, -0.0377706, 0.071022, -0.0447775, -0.0208962, 0.120111, -0.129233, 0.115136, 0.1425, -0.0580034, 0.0387657, 0.123843, 0.103983, 0.123967, -0.0337075, 0.0179508, 0]
[-0.00487106, -0.0385873, 0.0725576, -0.0457456, -0.021348, 0.122708, -0.132027, 0.117626, 0.145581, -0.0592575, 0.0396038, 0.12652, 0.106231, 0.126648, -0.0344363, 0.0179037, 0]
[-0.00497525, -0.0394126, 0.0741096, -0.0467241, -0.0218046, 0.125333, -0.134851, 0.120141, 0.148695, -0.060525, 0.040451, 0.129227, 0.108504, 0.129357, -0.0351729, 0.0178562, 0]
[-0.00508054, -0.0402467, 0.075678, -0.0477129, -0.022266, 0.127986, -0.137705, 0.122684, 0.151842, -0.0618059, 0.041307, 0.131962, 0.1108, 0.132094, -0.0359172, 0.0178081, 0]
[-0.00518694, -0.0410896, 0.0772629, -0.0487121, -0.0227323, 0.130666, -0.140589, 0.125253, 0.155022, -0.0631003, 0.0421721, 0.134725, 0.11312, 0.13486, -0.0366694, 0.0177596, 0]
[-0.00529444, -0.0419412, 0.0788641, -0.0497217, -0.0232035, 0.133374, -0.143502, 0.127849, 0.158235, -0.064408, 0.0430461, 0.137517, 0.115465, 0.137655, -0.0374294, 0.0177105, 0]
[-0.00540304, -0.0428015, 0.0804818, -0.0507416, -0.0236794, 0.13611, -0.146446, 0.130472, 0.16148, -0.0657292, 0.0439291, 0.140338, 0.117833, 0.140479, -0.0381971, 0.017661, 0]
[-0.00551274, -0.0436705, 0.0821159, -0.0517719, -0.0241602, 0.138873, -0.149419, 0.133121, 0.164759, -0.0670637, 0.044821, 0.143188, 0.120226, 0.143331, -0.0389727, 0.0176109, 0]
[-0.00562355, -0.0445483, 0.0837664, -0.0528125, -0.0246458, 0.141665, -0.152423, 0.135796, 0.168071, -0.0684117, 0.0457219, 0.146066, 0.122642, 0.146212, -0.0397561, 0.0175603, 0]
[-0.00573546, -0.0454348, 0.0854334, -0.0538634, -0.0251363, 0.144484, -0.155456, 0.138499, 0.171415, -0.0697731, 0.0466318, 0.148972, 0.125083, 0.149122, -0.0405472, 0.0175093, 0]
[-0.00584847, -0.04633, 0.0871168, -0.0549248, -0.0256316, 0.147331, -0.158519, 0.141228, 0.174793, -0.0711479, 0.0475506, 0.151908, 0.127547, 0.15206, -0.0413461, 0.0174577, 0]
[-0.00596258, -0.047234, 0.0888166, -0.0559964, -0.0261317, 0.150205, -0.161612, 0.143983, 0.178203, -0.0725361, 0.0484784, 0.154872, 0.130036, 0.155027, -0.0421529, 0.0174056, 0]
[-0.0060778, -0.0481467, 0.0905328, -0.0570785, -0.0266366, 0.153108, -0.164735, 0.146766, 0.181647, -0.0739378, 0.0494152, 0.157864, 0.132549, 0.158023, -0.0429674, 0.017353, 0]
[-0.00619412, -0.0490682, 0.0922654, -0.0581709, -0.0271464, 0.156038, -0.167888, 0.149574, 0.185123, -0.0753528, 0.0503609, 0.160885, 0.135086, 0.161047, -0.0437897, 0.0172999, 0]
[-0.00631154, -0.0499984, 0.0940145, -0.0592736, -0.027661, 0.158996, -0.17107, 0.15241, 0.188633, -0.0767813, 0.0513156, 0.163935, 0.137646, 0.1641, -0.0446198, 0.0172463, 0]
[-0.00643006, -0.0509373, 0.09578, -0.0603867, -0.0281805, 0.161982, -0.174283, 0.155272, 0.192175, -0.0782231, 0.0522792, 0.167014, 0.140231, 0.167182, -0.0454578, 0.0171923, 0]
[-0.00654969, -0.0518849, 0.0975619, -0.0615101, -0.0287047, 0.164995, -0.177525, 0.158161, 0.19575, -0.0796784, 0.0532518, 0.170121, 0.14284, 0.170292, -0.0463035, 0.0171377, 0]
[-0.00667042, -0.0528413, 0.0993602, -0.0626439, -0.0292338, 0.168037, -0.180797, 0.161076, 0.199359, -0.0811471, 0.0542334, 0.173257, 0.145473, 0.173431, -0.047157, 0.0170826, 0]
[-0.00679225, -0.0538064, 0.101175, -0.0637881, -0.0297678, 0.171106, -0.1841, 0.164018, 0.203, -0.0826292, 0.055224, 0.176421, 0.14813, 0.176599, -0.0480183, 0.017027, 0]
[-0.00691519, -0.0547803, 0.103006, -0.0649426, -0.0303066, 0.174203, -0.187432, 0.166987, 0.206674, -0.0841247, 0.0562235, 0.179614, 0.150811, 0.179795, -0.0488874, 0.0169709, 0]
[-0.00703922, -0.0557629, 0.104854, -0.0661075, -0.0308502, 0.177327, -0.190794, 0.169982, 0.210381, -0.0856337, 0.0572319, 0.182836, 0.153516, 0.18302, -0.0497642, 0.0169143, 0]
[-0.00716436, -0.0567542, 0.106718, -0.0672827, -0.0313986, 0.18048, -0.194185, 0.173004, 0.214121, -0.087156, 0.0582494, 0.186086, 0.156245, 0.186273, -0.0506489, 0.0168571, 0]
[-0.0072906, -0.0577543, 0.108598, -0.0684683, -0.0319519, 0.18366, -0.197607, 0.176052, 0.217894, -0.0886918, 0.0592758, 0.189365, 0.158999, 0.189556, -0.0515414, 0.0167995, 0]
[-0.00741795, -0.058763, 0.110495, -0.0696642, -0.03251, 0.186868, -0.201059, 0.179127, 0.2217, -0.0902409, 0.0603111, 0.192673, 0.161776, 0.192867, -0.0524417, 0.0167414, 0]
[-0.00754639, -0.0597806, 0.112408, -0.0708705, -0.0330729, 0.190104, -0.20454, 0.182229, 0.225539, -0.0918035, 0.0613555, 0.196009, 0.164577, 0.196206, -0.0533497, 0.0166828, 0]
[-0.00767594, -0.0608068, 0.114338, -0.0720871, -0.0336407, 0.193367, -0.208051, 0.185357, 0.229411, -0.0933795, 0.0624088, 0.199374, 0.167402, 0.199575, -0.0542656, 0.0166237, 0]
[-0.0078066, -0.0618418, 0.116284, -0.0733141, -0.0342133, 0.196658, -0.211593, 0.188512, 0.233315, -0.0949689, 0.063471, 0.202768, 0.170252, 0.202971, -0.0551892, 0.0165641, 0]
[-0.00793835, -0.0628855, 0.118247, -0.0745515, -0.0347907, 0.199977, -0.215164, 0.191694, 0.237253, -0.0965718, 0.0645422, 0.20619, 0.173125, 0.206397, -0.0561207, 0.0165039, 0]
[-0.00807121, -0.063938, 0.120226, -0.0757992, -0.0353729, 0.203324, -0.218765, 0.194902, 0.241224, -0.098188, 0.0656224, 0.209641, 0.176023, 0.209851, -0.0570599, 0.0164433, 0]
[-0.00820517, -0.0649992, 0.122221, -0.0770572, -0.03596, 0.206699, -0.222396, 0.198137, 0.245227, -0.0998176, 0.0667116, 0.21312, 0.178944, 0.213334, -0.058007, 0.0163822, 0]
